District Name,nces_id,Dissimilarity,State,Size
AUSTIN ISD,4808940,0.5421655434875953,Texas,21349
BIRDVILLE ISD,4810230,0.03730307847954907,Texas,7063
BROWNSVILLE ISD,4811680,0.5881630523776056,Texas,12700
CARROLLTON-FARMERS BRANCH ISD,4813050,0.37981476518061885,Texas,7202
CLEAR CREEK ISD,4814280,0.20385410185381023,Texas,13221
COMAL ISD,4814730,0.12062486880888816,Texas,7461
CONROE ISD,4815000,0.41472073494545403,Texas,20672
CORPUS CHRISTI ISD,4815270,0.4163616949430972,Texas,10621
CROWLEY ISD,4815910,0.1821505376344086,Texas,5074
CYPRESS-FAIRBANKS ISD,4816110,0.2606441580603992,Texas,37567
DALLAS ISD,4816230,0.5789829756451369,Texas,41816
DENTON ISD,4816740,0.21459189442330245,Texas,9746
